2.466898459202373772e-01,2.230710909534772690e-01,8.262585765437740343e-03,-1.626556796978209096e-01,1.406816163936637776e-01,6.451181473781691933e-02,-1.924138194502684196e-01,1.988794815682526362e-02,1.072731821861998558e-01,1.400642235358329490e-01,2.870482097518775588e-01,4.186936454068477392e-02,1.816470241631788218e-01,2.275304403889326643e-01,2.419239060451966461e-01,-5.250418313401870180e-02,-1.038510119397379611e-02,-1.537104855725286885e-02,6.886554986886997409e-02,-1.085454166709650392e-01,1.217736865809507935e-01,-1.294509019047944964e-01,-1.852131625932224024e-01,-1.520104740918978674e-02,-4.301768881875738665e-02,4.984072965430766389e-02,4.126636250065770367e-02,1.014855930930497058e-01,9.710232061977323859e-02,1.154014489710108865e-01
-1.160201711278115860e-01,-4.202384786483051582e-02,-1.081150755731010576e-01,-3.056120835411587841e-02,1.258406849163666852e-01,3.356187680857657119e-02,2.639736849497954507e-01,1.455674684069288571e-01,7.042535686760627300e-02,6.262178528286709012e-02,1.444967133679835036e-02,7.294112874761772558e-02,-7.333162214550864762e-03,-1.322185724833008572e-02,8.483239734435968349e-02,-4.456514093026459761e-02,-9.795851380090346561e-02,1.386871473210150307e-01,8.539783787484080124e-02,-1.859384513447627507e-02,-1.682115893550867325e-02,1.999865526221228929e-01,6.927859802027230840e-02,6.202352069379520050e-02,8.079941614265317984e-02,1.659927257912894860e-01,2.392760528001005027e-01,6.947642562127277419e-03,1.652119381907378726e-01,2.839882812197917598e-03
3.026187440073772050e-01,3.589095600083375137e-01,8.347482918188886547e-02,1.548314295889464676e-01,5.310109195566824897e-02,-5.551360102529744045e-02,1.274476418918693392e-02,-9.097438540933824869e-02,-7.843588858826160137e-02,-7.734758015576016776e-02,-8.265573361125193308e-02,-2.814831093409284057e-02,-5.209918456027829228e-03,7.688448390316665604e-02,1.235998145755284605e-01,-1.817497021416319969e-01,-1.802229764155634795e-01,1.956285990062583136e-01,-2.403420810952545394e-01,-1.021462180223083743e-01,1.670825472911410259e-01,-1.054534062959574942e-01,-1.612241773082528085e-01,-2.088569527685115446e-01,-8.750709029408085260e-02,1.115146737006358357e-01,2.073150737077823422e-02,1.168698170413031423e-01,1.361109326723436430e-01,2.294878619638379691e-01
3.573023592243242397e-01,2.796672122723211085e-01,6.540874696000072153e-02,1.037656697404596706e-01,-4.222108495394064076e-02,4.848668429018317821e-02,-9.873954229506377855e-02,9.935937484037668521e-02,-6.282818722838158509e-02,4.937155361061208031e-02,6.216131231754924713e-02,1.396696475278102201e-01,1.440269045182044141e-02,-4.147461515881230992e-02,-1.323341254768352904e-01,-1.786725600199756125e-01,-1.986747914975343920e-01,-3.091458195004837331e-02,2.367552898507575831e-01,-1.565367816450450311e-01,1.818219389829354993e-01,-3.423606340974633677e-01,6.680842389310788498e-02,1.933391221289531836e-01,2.045414887284151273e-02,-1.395697107545074422e-01,-1.655451271405853630e-01,-3.241674679150502447e-02,9.834912627235511962e-02,-3.336463627781044439e-02
2.509906599485045575e-01,1.460355729020012261e-01,-2.261056810233197031e-02,-8.670781759321627945e-04,8.055520965243548760e-04,-3.512114900325571248e-02,-2.058502423286007188e-01,4.708887973863788712e-02,-1.118605866821367339e-01,4.630615002553226112e-02,-3.925241406458928467e-02,9.663314718091274569e-02,-4.002129279550545315e-02,-3.710564449092539595e-03,4.577167870101200441e-04,-1.054361667998778701e-01,-1.918025548134513203e-01,3.984478462302597744e-03,2.606067238011186005e-01,-3.737578101236257999e-02,1.725568128756068964e-01,-2.924650748352005669e-01,-3.742633835645249596e-02,1.674482526003132909e-01,6.062776538378567004e-02,-1.038147676068430086e-01,-9.581516578059931510e-02,-7.235160083655131635e-02,1.634185664384536218e-01,5.594745698504933334e-02
1.042602778753916742e-01,1.384390429726743144e-01,2.899391913333281695e-02,3.375080848189927069e-02,1.652531531031375400e-01,-3.895319771439713363e-02,-7.613855847013814571e-02,-8.470172593026283059e-02,-9.167027955356250174e-03,-3.592252293297565346e-02,8.861515986534224121e-02,-2.930455963160349953e-02,6.517128086766954542e-02,1.303257288564285687e-01,1.798269975041352775e-02,-2.781406909861676713e-01,-2.235336618247387441e-01,8.025270758122743375e-02,-1.225806684000222899e-02,-2.965745548950466867e-02,1.954159930759140074e-01,-1.327340989669698323e-01,-9.819849098424491066e-03,4.017397948644253758e-02,-3.141077727390394203e-02,-5.191335740072202526e-02,-8.549891655348425268e-02,-2.771301387520381729e-02,-9.443322589632476005e-02,8.767073622658430598e-02
2.599959559767022199e-01,2.188163124880250221e-01,1.629858898045730975e-01,-6.307661739963864311e-02,2.291347408745540021e-02,2.230067064311053518e-02,-2.582132135560759600e-01,-2.699123656043177916e-02,-2.325698127864249121e-01,1.090422316222909860e-01,-7.365503078200955067e-02,-3.701495304241785717e-02,-1.379317862041903042e-01,-1.316033999387936429e-03,9.780155193859063623e-02,1.717471421801748388e-01,7.490869242959011243e-02,-9.914939541109671350e-02,1.080125464278547803e-01,-1.283591877244723567e-01,-6.720779881533318206e-04,-1.590756803242951711e-01,-2.065406886131414543e-01,1.284252195653904915e-01,2.023222392179218621e-01,9.091495409729376254e-02,-1.233718629795426958e-01,-1.889552418065438555e-01,-1.067087103428531886e-01,-1.885099625252166858e-02
1.353193452162605726e-01,6.120316692639066886e-02,-2.006508137149956850e-01,-3.465457823326941605e-02,1.263942982518267422e-01,-3.750589229223340315e-02,-5.700374581450049633e-02,-1.740090790310858948e-01,-1.846505595008358092e-01,6.601112927406481423e-02,3.499565705107574032e-02,-1.110375547618960013e-01,-6.507262304128726138e-02,-2.914265486026815233e-02,6.490641381700397450e-02,-2.252571812288840444e-02,-1.486158231347298464e-01,5.980887558516919528e-02,2.081480637463341624e-02,-7.889884154352841406e-02,2.383129471568744828e-01,4.803629391290821504e-02,1.470564029545010920e-01,4.371871486279376579e-02,-8.616103787749167242e-02,-2.697263016586062129e-02,-6.770063384505430049e-02,7.604232117028793259e-02,2.644325652793035053e-02,-8.337392192842804639e-02
3.057266764486281097e-01,1.885604636951510316e-01,-1.573394223847277007e-02,1.641135751201636128e-01,8.395979601668356052e-02,-1.496785080710351656e-01,-1.433999317537574258e-01,-4.277328507378842098e-02,-8.087401357182660844e-02,-4.730230952934349337e-02,-4.709370738665522721e-02,-1.729560246151905928e-02,-1.647207734419716893e-02,-1.056604807866790008e-01,-4.563079303111414881e-02,-1.189871700494156970e-01,-2.309396672626769509e-01,1.446944781257579644e-02,1.832065504269876910e-01,-6.900184212559989927e-02,5.004940981568731934e-02,-1.908842740394708359e-01,7.225850019601359753e-02,2.124398319019800419e-02,-2.125300622740280976e-01,-6.211631636711831272e-03,-6.907313306117207619e-02,-2.957496396420402837e-02,2.350602117845005112e-01,-1.288041555440788688e-01
1.859282014675231465e-01,3.848737759483689125e-02,-2.513989918929601663e-01,-6.588286702169676712e-02,1.586724553698134754e-01,-6.721122151688690418e-04,-9.696989389933259595e-02,-1.514056322046049841e-01,-2.040492615071611282e-01,1.017244801498017603e-01,2.292179545220270412e-02,-9.151734426112008436e-02,-7.720380001241583523e-02,1.241581551946292338e-03,-2.295171173329810937e-02,-7.813657837970307274e-02,-1.761628105093040186e-01,4.965699401058393941e-02,3.744309755782584265e-02,-1.334462535303484743e-01,2.849391084731492385e-01,-2.103223003695381052e-02,1.461573025720465380e-01,4.468206508191151921e-02,-5.364385748321549852e-02,-4.537927757537284917e-02,-1.326588733938890430e-01,2.478511617996587493e-02,2.931122983988038709e-04,-9.502252166920904797e-02
1.268584605566897283e-01,-9.413490350648518953e-03,-2.905623017482689696e-01,-2.083418787299853858e-02,1.334264952643539059e-01,-2.330343931957670235e-03,-1.367420903239114360e-01,-2.020518291476000039e-01,-2.160563159050537529e-01,5.327730804725726299e-02,-1.589030606070128502e-03,-1.398507630317392392e-01,-8.792468915331748402e-02,-2.034760614614569002e-02,-2.548973795985208859e-02,-8.163768932791314048e-02,-1.756325278916799626e-01,6.967698060815966099e-02,8.050027111747432018e-03,-1.496242794422454614e-01,3.211571756299521074e-01,-2.453428600904363627e-02,9.439073493001828852e-02,-2.730088555890286366e-03,-7.586141427834064421e-02,-3.253399872754536744e-03,-1.414030727633480700e-01,3.573580248719204072e-02,-1.585913938402592344e-02,-5.889920400325162481e-02
1.788819642498417073e-01,1.611026496124668417e-01,-6.976365637058465352e-02,-6.851426790720321902e-02,4.164296051396201154e-02,-1.839007918729178570e-01,-2.514323487343668173e-01,-1.285545364009428593e-01,-1.897675056151734430e-01,-6.081365631324065629e-02,-9.345558899811705345e-02,-9.419383822295054887e-02,9.092349457196944804e-04,-1.081463044375301635e-01,-2.156784134044167633e-01,-1.998231769436240590e-01,-1.828498725417829207e-02,1.136692967856757323e-02,-5.027904607265954590e-02,-1.897285831130362532e-01,2.354824494898277165e-01,-1.577160569042199145e-01,-1.474320511978770010e-01,-1.221610964181203823e-01,-1.843994469736228436e-01,-1.284155839362499107e-01,-4.349574172692424051e-02,1.163143408056383776e-01,6.866423503202198630e-02,7.099059078714244075e-02
2.633854139334519395e-01,2.731181632036848161e-01,1.225220449243319236e-02,1.729257089521756829e-01,9.196032659392786024e-02,8.593374221478322639e-02,-2.486984109685811684e-01,-4.403148703115055546e-02,-3.039380551861790569e-01,-5.698295824488970596e-02,-2.405648441331892096e-01,-4.463055488191450260e-02,-2.573884113738243440e-01,-1.451819661149269247e-01,-9.316976955202674326e-02,-3.544484783686722984e-02,-1.532836471985170312e-01,2.920405732150201383e-01,-4.501194180620182728e-02,-2.246832931490777285e-01,2.526434054802919466e-02,-3.745619341677455250e-01,-2.484531986859795927e-01,-1.731587233638152423e-01,-1.147691201906508585e-01,1.742854994049966022e-01,-2.301054255756147804e-01,-2.752032020254868150e-01,-1.570178398253666008e-01,1.982091514744912519e-01
2.169307385738616367e-01,-8.008827537408814978e-03,-2.247442133475837933e-01,1.876093282992218059e-01,-1.840533182985420457e-01,2.177462088104826499e-01,-2.363077312612943959e-01,-2.725174107340095145e-02,-3.004995112320211215e-01,1.979424247446948462e-02,-2.058965629112637363e-01,2.365415149275396089e-02,-2.907915683103379778e-01,-2.498661186112992039e-01,-2.915264882058038465e-01,-1.775410458049289375e-01,-2.921214633318953147e-01,4.210547190803441003e-02,2.626735663629927164e-01,-1.878443204710465719e-01,1.305663753737478228e-01,-4.046961344897075374e-01,1.328889471116132537e-01,1.498189611537576460e-01,-2.496863917548580725e-02,-1.552864199001439960e-01,-2.562106990398634876e-01,-1.836750837350537291e-01,-2.840142942425639971e-02,2.812400075305679717e-02
8.285967393627527433e-02,3.163082984978160539e-02,-9.215149609833585276e-02,7.943520000620544336e-03,-3.284356467807137414e-01,-8.340907763380203677e-02,-2.334699182676071016e-01,-1.782814342119720397e-01,-2.069438515591052741e-01,-1.589977798963063127e-01,-1.418276060462020371e-01,-1.643870309383669293e-01,-2.298795235956593574e-01,-1.041234360982543489e-01,-2.047848050365273787e-01,-1.164964513433695698e-01,3.226854410969100945e-02,-1.428880866425992491e-01,4.825220856109967843e-02,-2.143543889845205552e-01,4.988269346710624136e-02,-1.174283448299028726e-01,-1.923174123062767193e-01,8.341605264435641987e-02,1.105514942674642176e-01,-1.608664259927797824e-01,-1.485058302090082050e-01,6.500787457462117724e-02,-1.622748481733958525e-02,1.370383667306944719e-01
